Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Авто-Транзит,Волгоград,"АВТО-ТРАНЗИТ, ООО",Волгоградская область,"Торговля оптовая автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,57.0,932893.0,923003.0,530.0,1739.0,2269.0,50853.0,11922.0,15609.0,68395.0,70665.0,,20018.0,70665.0,29574.0,11922.0,58743.0,931639.0,845620.0,69609.0,,1300.0,10177.0,7948.0,11474.0,15747.0,382667.0,8.8262,0.0085,0.0176,2020,45.31,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,11422000.0,58743000.0,torgovlya,,
Авто-Транзит,Волгоград,"АВТО-ТРАНЗИТ, ООО",Волгоградская область,"Торговля оптовая автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,55.0,1517796.0,1496581.0,410.0,725.0,1379.0,113789.0,48193.0,40187.0,161303.0,162682.0,,7560.0,162682.0,54380.0,48193.0,114489.0,1514599.0,1405054.0,85669.0,,42.0,21215.0,16927.0,20444.0,16950.0,41.0,486.7619,0.0112,0.0158,2022,45.31,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,46602000.0,113585000.0,torgovlya,Carbon Soft EvaWiki,"KMS - Knowledge Management Systems,Корпоративные порталы"
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,328.0,5355282.0,5351245.0,,24264.0,7684723.0,1129559.0,246599.0,767344.0,2493468.0,10178191.0,7383275.0,2438220.0,10178191.0,1887875.0,246599.0,9931592.0,4654648.0,4430657.0,113211.0,276848.0,475112.0,4037.0,2378.0,-179715.0,251115.0,517768.0,-0.3783,0.0005,-0.0357,2019,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,246584000.0,2546962000.0,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,344.0,4915881.0,4909010.0,1034.0,22048.0,8299689.0,1024616.0,244221.0,772973.0,2527705.0,10827394.0,6751052.0,3755663.0,10827394.0,1796398.0,244221.0,10583173.0,4372075.0,4001450.0,118510.0,206056.0,554893.0,6871.0,4408.0,52848.0,167665.0,566541.0,0.0952,0.001,0.0105,2018,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,244206000.0,3830804000.0,torgovlya,"HPE 3PAR StoreServ Storage,HPE StoreOnce Backup,HPE Synergy","СХД,ИБ - Резервное копирование и хранение данных,Центры обработки данных - технологии для ЦОД"
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,198.0,1892331.0,1884047.0,1846.0,66697.0,18828668.0,50214.0,309736.0,941922.0,1303517.0,20132185.0,15514344.0,4247031.0,20132185.0,1081374.0,309736.0,19822449.0,911406.0,456589.0,13304.0,382972.0,859451.0,8284.0,4504.0,-12472.0,263987.0,460451.0,-0.0145,0.0049,0.0642,2022,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,309721000.0,4294672000.0,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,214.0,2243411.0,2194895.0,1559.0,17807.0,12768674.0,251872.0,288303.0,383774.0,1593460.0,14362134.0,11436677.0,2588085.0,14362134.0,864170.0,288303.0,14073831.0,1196014.0,817022.0,59606.0,326849.0,343165.0,48516.0,38102.0,-35608.0,269524.0,312072.0,-0.1038,0.0319,-0.0062,2021,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,288288000.0,2636434000.0,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,326.0,3664832.0,3659311.0,,23448.0,6952369.0,163854.0,250201.0,467639.0,3708595.0,10660964.0,6421705.0,3916229.0,10660964.0,1285505.0,250201.0,10410763.0,2914734.0,2608236.0,95234.0,281571.0,422136.0,5521.0,3602.0,-68729.0,315928.0,348336.0,-0.1628,0.0012,-0.0241,2020,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,250186000.0,3988176000.0,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,,,,407.0,7068.0,2897580.0,1113864.0,188501.0,894999.0,2822336.0,5719916.0,3705902.0,1216406.0,5719916.0,1565784.0,188501.0,5531415.0,5468541.0,5134327.0,176747.0,132848.0,276716.0,9014.0,3663.0,3507.0,138972.0,255688.0,0.0127,0.0007,0.0045,2013,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,Проекты IP-телефонии,IP-телефония
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,,,,261.0,14670.0,4415132.0,446156.0,206955.0,778190.0,2902479.0,7317611.0,4933314.0,1887225.0,7317611.0,1991711.0,206955.0,7110656.0,4677252.0,4363404.0,132022.0,151926.0,272211.0,25142.0,16481.0,27346.0,157374.0,235786.0,0.1005,0.0035,0.0064,2014,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,,,,30.0,4873.0,7176129.0,861564.0,234309.0,1055769.0,2492323.0,9668452.0,7512709.0,1625528.0,9668452.0,1636798.0,234309.0,9434143.0,3949116.0,3629443.0,102239.0,160918.0,533526.0,8814.0,10283.0,64185.0,148569.0,429017.0,0.1203,0.0026,0.0143,2016,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,,,,2315.0,15904.0,9121747.0,589929.0,239813.0,1351082.0,2054081.0,11175828.0,10082766.0,661459.0,11175828.0,1868497.0,239813.0,10936015.0,4814989.0,4464645.0,99701.0,177280.0,624557.0,19514.0,5504.0,80744.0,150618.0,816678.0,0.1293,0.0011,0.0152,2017,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,Проекты СХД,"СХД,Центры обработки данных - технологии для ЦОД"
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Торговля розничная легковыми автомобилями и легкими автотранспортными средствами в специализированных магазинах,34.2,,Средние предприятия,,,,144.0,12112.0,5082413.0,504665.0,224026.0,841337.0,2311822.0,7394235.0,5745183.0,1271531.0,7394235.0,1247785.0,224026.0,7170209.0,3626035.0,3280291.0,124602.0,172782.0,417659.0,20870.0,17071.0,43643.0,189187.0,285208.0,0.1045,0.0047,0.0133,2015,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
Агат (автосалоны),Нижний Новгород,"АГАТ, ООО ТД",Нижегородская область,Консультирование по вопросам коммерческой деятельности и управления,,,Малые предприятия,230.0,2793457.0,2784690.0,13369.0,136582.0,24406169.0,2643.0,315631.0,2309546.0,2907350.0,27313519.0,18308563.0,8551410.0,27313519.0,2317186.0,315631.0,26997888.0,516313.0,621550.0,1802.0,,2114139.0,8767.0,5895.0,-129653.0,344088.0,934095.0,-0.0613,0.0114,-0.2073,2023,45.11.2,45.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,315616000.0,8630316000.0,torgovlya,,
Астория,Новосибирск,"АСТОРИЯ, ООО",Новосибирская область,"Торговля оптовая транспортными средствами, кроме автомобилей, мотоциклов и велосипедов",,,Средние предприятия,54.0,509861.0,461840.0,62.0,5364.0,5666.0,192366.0,117773.0,39081.0,241301.0,246967.0,15744.0,50558.0,246967.0,171052.0,117773.0,129194.0,489933.0,385902.0,49141.0,,6058.0,48021.0,37706.0,52642.0,21470.0,4005.0,8.6897,0.077,0.112,2018,46.69.1,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,117763000.0,113330000.0,torgovlya,ВидеоМост (VideoMost) ВКС,"SaaS,Видеоконференцсвязь"
Астория,Новосибирск,"АСТОРИЯ, ООО",Новосибирская область,"Торговля оптовая транспортными средствами, кроме автомобилей, мотоциклов и велосипедов",,,Средние предприятия,,,,,2724.0,2724.0,45600.0,11391.0,27127.0,81121.0,83846.0,20169.0,725.0,83846.0,22039.0,11391.0,72455.0,107263.0,82774.0,8538.0,,833.0,14239.0,11381.0,15056.0,,,18.0744,0.1061,0.1487,2015,46.69.1,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
Астория,Новосибирск,"АСТОРИЯ, ООО",Новосибирская область,"Торговля оптовая транспортными средствами, кроме автомобилей, мотоциклов и велосипедов",,,Средние предприятия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,46.69.1,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
